"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"VEA1009311","2.0","Molinier, Émile","4","True","18179","14","True","False","False","0","Paris","FR","fre","Venise ses arts décoratifs ses musées et ses collections","3.0","1889.0","-0.03804347826086951","0.875","0.2327898550724638","arts"
"VEA1015602","2.0","Galibert, M. Leon","3","True","28479","17","True","False","False","0","Paris","FR","fre","Histoire de la république de Venise","3.0","1850.0","0.28205128205128205","1.0","-0.532967032967033","history"
"VEA1030414","3.0","Miozzi, Eugenio","2","True","11694","13","True","False","False","0","Venezia","IT","ita","Venezia nei secoli","3.0","1957.0","-0.42307692307692313","0.5","0.2102564102564103","architecture"
"VEA1030876","3.0","Perocco, Guido","2","True","14759","33","True","False","False","0","Venezia","IT","ita","Civiltà di Venezia. 1, Le origini e il Medio evo","3.0","1973.0","-0.19237695078031214","0.5882352941176471","0.02881152460984393","architecture"
"VEA1031155","2.0","Fabri, Felix","1","True","36529","10","True","False","False","0","Stuttgardiae","DE","lat","Fratris Felicis Fabri Evagatorium in Terrae Sanctae, Arabiae et Egypti peregrinationem","1.0","1843.0","-0.4545454545454546","0.5","0.40909090909090906","architecture"
"VEA1049507","3.0","Cessi, Roberto","2","True","8404","17","True","False","False","0","Venezia","IT","ita","Venezia ducale : 1","3.0","1963.0","0.06842105263157894","0.868421052631579","-0.36081871345029237","history"
"VEA1062363","2.0","Cicognara, Leopoldo","1","True","14248","23","True","False","False","0","Venezia","IT","ita","Fabbriche e monumenti cospicui di Venezia","3.0","1840.0","0.14451827242524917","0.9302325581395349","-0.20985603543743075","architecture"
"VEA1091045","2.0","Tassini, Giuseppe","1","True","36446","13","True","False","False","0","Venezia","IT","ita","Curiosità veneziane, ovvero origini delle denominazioni stradali di Venezia","3.0","1886.0","-0.1607142857142857","0.7142857142857143","0.1428571428571429","architecture"
"VEA1099287","2.0","Lazari, Vincenzo","3","True","37363","30","True","False","False","0","Venezia","IT","ita","Notizie delle opere d'arte e d'antichità della raccolta Correr di Venezia","2.0","1859.0","0.031705097087378675","0.9223300970873787","-0.07185477346278313","arts"
"VEA1158358","3.0","Strada, Riccardo Maria","1","True","16913","10","True","False","False","0","Venezia","IT","ita","La produzione di ""moeche"" in laguna di Venezia","3.0","1995.0","-0.2142857142857143","0.5","0.6845238095238095","history"
"VEA1177040","2.0","Quadri, Antonio","1","True","33057","13","True","False","False","0","Venezia","IT","ita","Otto giorni a Venezia","1.0","1844.0","0.17307692307692313","0.75","-0.18406593406593397","arts"
"VEAE001161","2.0","Casoni, Giovanni","12","True","24067","17","True","False","False","0","Venezia","IT","ita","Guida per l'Arsenale di Venezia","2.0","1829.0","-0.2958397534668721","0.6363636363636364","0.27889060092449924","architecture"
"VEAE002287","1.0","Manfredi, Fulgenzio","10","True","27097","10","True","False","False","0","In Venetia","IT","ita","Degnita procuratoria di San Marco di Venetia descritta da fra Fulgentio Manfredi venetiano de' Mi. Oss. theologo, e generale predicatore. All'ill.mo s.or M. Antonio Memmo creato degnamente procuratore","1.0","1602.0","0.0","0.6","0.4","architecture"
"VEAE006068","1.0","Zucchini, Tommaso Arcangelo","4","True","10254","12","True","False","False","0","In Venezia","IT","ita","Nuova cronaca veneta, ossia Descrizione di tutte le pubbliche architetture, sculture e pitture della citta di Venezia ed isole circonvicine divisa in sei sestieri ... opera del p. maestro f. Tommas'Arcangelo Zucchini ... Sestier primo [-secondo] ..","1.0","1784.0","0.12121212121212122","0.9545454545454546","-0.3939393939393939","architecture"
"VEAE006098","1.0","Pacifico, Pietro Antonio","14","True","5509","10","True","False","False","0","In Venezia","IT","ita","Cronica veneta sacra e profana, o sia un Compendio di tutte le cose piu illustri ed antiche della citta di Venezia","1.0","1736.0","-0.0625","0.9375","0.1607142857142857","architecture"
"VEAE006113","1.0","Martinelli, Domenico","10","True","296","14","True","False","False","0","In Venezia","IT","ita","Il ritratto overo Le cose piu notabili di Venezia diviso in due parti. Nella prima si descrivono brevemente tutte le chiese della citta ... Nella seconda, si da breve relazione del governo della Repubblica, delli magistrati, delle fabriche publiche, e piu riguardeueli &c. Ampliato con la relazione delle fabriche publiche, e private, & altre cose piu notabili successe dall'anno 1682. fino al presente 1704. da D.L.G.S.V","1.0","1705.0","0.03436988543371522","0.9574468085106383","-0.1344789961811238","arts"
"VEAE006347","1.0","Pacifico, Pietro Antonio","3","True","19080","16","True","False","False","0","In Venetia","IT","ita","Cronica veneta, ouero Succinto racconto di tutte le cose piu cospicue, & antiche della citta di Venetia ... Di D. Pietro Antonio Pacifico prete veneto, pieuano di Santa Maria di Ceruarese","1.0","1697.0","-0.04985044865403787","0.8823529411764706","0.10019940179461617","arts"
"VEAE011154","1.0","Della Croce, Marsilio","6","True","17641","10","True","False","False","0","In Vinegia","IT","ita","L'historia della publica et famosa entrata in Vinegia del serenissimo Henrico 3. re di Francia, et Polonia, con la descrittione particolare della pompa, e del numero,& varieta delli bregantini, palaschermi, & altri vasselli armati, con la dechiaratione dell'edificio, & arco fatto al Lido. Composto nuouamente per Marsilio della Croce","1.0","1574.0","-0.1384615384615384","0.46153846153846156","-0.0692307692307692","history"
"VEAE011409","2.0","Moschini, Giannantonio","12","True","17714","34","True","False","False","0","Venezia","IT","ita","Guida per la città di Venezia all'amico delle belle arti opera di Giannantonio Moschini. Volume 1. Parte 1. [-volume 2. Parte 2.","2.0","1815.0","0.1264342728860065","0.7251184834123223","-0.23911823397355947","architecture"
"VEAE038301","1.0","Longhi, Alessandro","3","True","18460","10","True","False","False","0","Venezia","IT","ita","Compendio delle vite de' pittori veneziani istorici piu rinomati del presente secolo con suoi ritratti tratti dal naturale delineati ed incisi da Alessandro Longhi veneziano","3.0","1762.0","0.045454545454545414","1.0","-0.4480519480519481","arts"
"VEAE121247","1.0","Gallicciolli, Giambattista","4","True","11342","17","True","False","False","0","Venezia","IT","ita","Osservazioni storico-critiche sulle memorie venete antiche, profane ed ecclesiastiche del signor ab. Giambattista Gallicciolli e difesa del clero veneziano contro le di lui insussistenti censure","3.0","1796.0","-0.21955128205128205","0.717948717948718","0.22115384615384615","history"
"VIA0005061","3.0","Venturi, Franco","22","True","3689","11","True","False","False","0","Torino","IT","ita","Venezia nel secondo Settecento","3.0","1980.0","0.2512315270935961","0.9655172413793104","-0.17077175697865354","history"
"VIA0007015","3.0","Ruggiero, Guido","131","True","32287","11","True","True","True","46","Bologna","IT","ita","Patrizi e malfattori : la violenza a Venezia nel primo Rinascimento","3.0","1982.0","0.09677419354838712","1.0","-0.5161290322580645","history"
"VIA0007115","3.0","Lotto, Lorenzo","44","True","4491","13","True","False","False","0","Venezia","IT","ita","Il libro di spese diverse con aggiunta di lettere e d'altri documenti","3.0","1969.0","0.4782608695652174","0.9782608695652174","-0.3021739130434783","arts"
"VIA0007637","2.0","Venezia","28","True","34522","20","True","False","False","0","Venezia","IT","ita","I libri commemoriali della Repubblica di Venezia : regesti","1.0","1876.0","0.32950758978156236","0.9459459459459459","-0.3256201406886339","history"
"VIA0019008","3.0","Nepi Scirè, Giovanna","146","True","31553","12","True","False","False","0","Venezia","IT","ita","I capolavori dell'arte veneziana : le gallerie dell'Accademia","3.0","1991.0","0.3015873015873016","0.7777777777777778","-0.25396825396825395","architecture"
"VIA0020606","3.0","Maretto, Paolo","59","True","4332","24","True","True","True","47","Venezia","IT","ita","La casa veneziana nella storia della citta : dalle origini all'Ottocento","3.0","1986.0","0.3154080171796707","0.8267716535433071","-0.15770400858983535","architecture"
"VIA0027488","3.0","Scarabello, Giovanni","67","True","32941","23","True","False","False","0","Roma","IT","ita","Carcerati e carceri a Venezia nell'età moderna","3.0","1979.0","0.29695595854922274","0.9844559585492227","-0.5758095854922279","history"
"VIA0031948","3.0","Sanudo, Marino","71","True","1964","72","True","False","False","0","Milano","IT","ita","De origine, situ et magistratibus urbis Venetae, ovvero La città di Venetia (1493-1530","1.0","1980.0","-0.04197804908126768","0.7802441731409545","0.10906879872843611","history"
"VIA0034501","3.0","a cura di Giuseppe Pavanello, Giandomenico Romanelli","78","True","27382","18","True","True","True","305","Milano","IT","ita","Venezia nell'Ottocento : immagini e mito","3.0","1983.0","-0.2781721384205857","0.45652173913043476","0.18345164152617577","architecture"
"VIA0041173","3.0","Donzelli, Carlo","57","True","30716","16","True","False","False","0","Firenze","IT","ita","I pittori del Seicento veneto","3.0","1967.0","-0.23220338983050848","0.7","0.364406779661017","arts"
"VIA0041175","3.0","Donzelli, Carlo","55","True","27510","17","True","False","False","0","Firenze","IT","ita","I pittori veneti del Settecento","3.0","1957.0","0.5678571428571428","0.9428571428571428","-0.6160714285714285","arts"
"VIA0043295","3.0","a cura di Silvia Lunardon","32","True","26917","11","True","False","False","0","Venezia","IT","ita","Hospitale S. Mariae Cruciferorum : l'ospizio dei Crociferi a Venezia","3.0","1984.0","0.0","0.5","-0.5416666666666667","architecture"
"VIA0052013","3.0","Pignatti, Terisio","43","True","29336","14","True","False","False","0","Milano","IT","ita","Veronese","3.0","1995.0","0.0","0.8235294117647058","-0.08823529411764708","arts"
"VIA0057036","3.0","Zorzi, Alvise","15","True","24674","10","True","False","False","0","Milano","IT","ita","La repubblica del leone : storia di Venezia","3.0","1992.0","0.493006993006993","0.9545454545454546","-0.5157342657342658","history"
"VIA0077448","3.0","Jestaz, Bertrand","11","True","20095","13","True","False","False","0","Stuttgart","DE","ger","La chapelle Zen a Saint-Marc de Venise : D'Antonio a Tullio Lombardo","3.0","1986.0","-0.2777777777777778","0.5","-0.2148148148148148","architecture"
"VIA0100680","3.0","Zorzi, Giangiorgio","33","True","8091","15","True","False","False","0","Vicenza","IT","ita","Le chiese e i ponti di Andrea Palladio","3.0","1966.0","0.0","0.9","0.19999999999999996","architecture"
"VIA0122949","2.0","Zanotto, Francesco","10","True","9324","18","True","False","False","0","Venezia","IT","ita","Storia della pittura veneziana","3.0","1837.0","-0.16666666666666674","0.6666666666666666","0.28787878787878785","arts"
"VIA0123374","2.0","Zanotto, Francesco","10","True","34832","29","True","False","False","0","Venezia","IT","ita","Nuovissima guida di Venezia e delle isole della sua laguna : nella quale si sono corretti da oltre 200 errori che s'incontrano nelle altre guide","2.0","1856.0","-0.09106192210703279","0.7228915662650602","-0.14826748855888672","arts"
"VIA0156111","2.0","Cappelletti, Giuseppe","8","True","33827","32","True","False","False","0","Venezia","IT","ita","Storia della Chiesa di Venezia dalla sua fondazione sino ai giorni nostri","3.0","","-0.28093141797961074","0.6325301204819277","0.14197173308619093","architecture"
"VIA0166383","2.0","Franco, Giacomo","1","True","20204","13","True","False","False","0","Venezia","IT","ita","Habiti d'huomeni et donne venetiane con la processione delle sera. ma signoria et altri particolari cioe trionfi feste et cerimonie publiche delle nobilissima citta di Venetia","1.0","1876.0","0.0","0.5769230769230769","0.11538461538461542","history"
"VIA0180079","2.0","Da Mosto, Andrea","17","True","30746","14","True","True","True","164","Milano","IT","ita","I Dogi di Venezia : nella vita pubblica e privata","3.0","1977.0","-0.35416666666666663","0.5833333333333334","0.31597222222222215","history"
"VIA0183455","3.0","Tassini, Giuseppe","13","True","24172","11","True","False","False","0","Venezia","IT","ita","Curiosità veneziane, ovvero origini delle denominazioni stradali di Venezia","3.0","2009.0","0.2142857142857143","0.7142857142857143","-0.5952380952380953","history"
"VIA0215829","3.0","Burns, Howard","17","True","1251","10","True","False","False","0","London?","GB","eng","Andrea Palladio 1508-1580 : the portico and farmyard","3.0","1975.0","0.2333333333333334","0.8333333333333334","-0.1499999999999999","architecture"
"VIA0256652","3.0","A. Bernardello, P. Brunello, P. Ginsborg","11","True","5900","12","True","False","False","0","Venezia","IT","ita","Venezia 1848-49, la rivoluzione e la difesa","3.0","1979.0","0.052473763118440875","0.9655172413793104","-0.3343328335832084","history"
"VIA0271986","2.0","Bassi, Elena","6","True","36449","25","True","False","False","0","Padova","IT","ita","Giannantonio Selva : architetto veneziano","3.0","1936.0","0.09447415329768272","0.8823529411764706","-0.21256684491978617","architecture"
"VIA0304574","3.0","Lane, Ferdinand C","3","True","30277","17","True","False","False","0","Torino","IT","ita","Storia di Venezia","3.0","2015.0","-0.02619047619047621","0.9166666666666666","-0.15555555555555556","history"
"VIA0305000","3.0","Giannina Piamonte","1","True","3695","11","True","False","False","0","Venezia","IT","ita","Litorali ed isole  : Guida della Laguna Veneta","2.0","1975.0","-0.16666666666666663","0.8333333333333334","0.4166666666666667","history"
"VIA0315866","3.0","Mostra storica della laguna veneta","1","True","10015","11","True","False","False","0","Venezia","IT","ita","Mostra storica della laguna veneta : Roma 1 dicembre 1970-15 gennaio 1971","2.0","1970.0","-0.1254480286738351","0.7777777777777778","-0.11051373954599764","history"
"VIAE000348","1.0","Temanza, Tommaso","24","True","30596","50","True","False","False","0","In Venezia","IT","ita","Vite dei più celebri architetti, e scultori veneziani che fiorirono nel secolo decimosesto, scritte da Tommaso Temanza ... Libro primo [-secondo","1.0","1778.0","-0.017675786669626437","0.8336755646817249","-0.000504097526684788","architecture"
